BatchID,CropType,FarmLocation,SoilMoisture_%,Temperature_C,Rainfall_mm,Fertilizer_kg_per_ha,Yield_tonnes_per_ha,PestRiskScore,HarvestRobotUptime_%,HarvestDate,StorageTemperature_C,Humidity_%,SpoilageRate_%,GradingScore,PredictedShelfLife_days,StorageDays,ProcessType,PackagingType,PackagingSpeed_units_per_min,DefectRate_%,MachineryUptime_%,TransportMode,TransportDistance_km,FuelUsage_L_per_100km,DeliveryTime_hr,DeliveryDelayFlag,SpoilageInTransit_%,RetailInventory_units,SalesVelocity_units_per_day,DynamicPricingIndex,WastePercentage_%,HouseholdWaste_kg,RecipeRecommendationAccuracy_%,SatisfactionScore_0_10,WasteType,SegregationAccuracy_%,UpcyclingRate_%,BiogasOutput_m3
FarmB_B_00001,tomato,FarmB_Field1,66.62178474499261,29.70128693565023,139.21520822469162,259.5175757908447,5.611380337440716,39.157858260064685,94.9479668914334,2025-09-03,2.70080242659668,86.48157498899981,9.406828675297582,C,27.545027040860536,2.2117989191291585,Freezing,Aluminum,351.0470262293433,5.633518946157475,80.6190904509374,Ship,528.1786920574464,48.000360788323675,49.50060472139325,0,6.14020963878817,5070.213147244144,44.251434055701736,0.790478348764039,7.1253420447692495,4.689516800151672,84.49022193611987,7.852566617325607,Packaging,89.36217013715208,33.353859678388154,32.018317419730735
FarmB_B_00002,wheat,FarmB_Field2,40.64869313401239,28.880949930385082,47.95324677845416,110.77085171852198,4.79027535017039,27.092310233869227,81.5693915983879,2025-03-26,3.4766864343099653,85.63894738808989,16.246682143169473,C,15.301219308233456,8.254010049882375,Fresh,Plastic,447.274795152999,6.134425674787979,93.65566024401113,Ship,1016.9107117555493,26.240421291682573,38.812735761530924,0,13.629430782692332,329.6363378236414,64.65153009720166,0.9524502784975538,12.434690818313632,1.9817044484951047,76.39472933904356,6.187596128268195,Mixed,86.10168008669262,10.954751567538004,10.279897385994484
FarmB_B_00003,rice,FarmB_Field3,46.97698861321754,16.14493860285537,54.45289782222957,236.99744073428738,4.101408465048508,33.25814163126831,86.5674922719887,2025-05-30,6.964025405368861,85.25785926225984,15.049011561801118,C,21.99506284461346,15.578018554720476,Drying,Cardboard,459.2115763135932,4.0917096885520605,87.18519775437454,Air,1516.1273531891075,33.25706569013717,34.75359823928241,0,10.61393251639052,5106.497044044368,156.22727451925738,0.9199692530633256,9.478248010866924,3.6608961160708198,80.24672371980019,6.5371923291525125,Mixed,85.7563128293424,78.92338122904374,37.60870105514663
FarmB_B_00004,potato,FarmB_Field1,50.873546011498156,24.437796118132354,86.24736615346859,226.67276088209647,6.511959089569863,32.32098352908545,82.81772980812032,2025-02-10,3.917312458089151,81.30631104714804,17.880199441415066,B,24.28572012662047,12.243326071677869,Freezing,Aluminum,293.7889791297566,5.857953884916318,92.62811250553239,Air,1552.3715202001047,17.74358422254001,32.88533354421105,0,12.20912845961991,9919.49750288,183.75737739261888,1.2855289141587987,10.195270381801794,2.147588479381157,70.88098616739484,7.0798075652871475,Mixed,82.57199652615027,10.728476838169637,40.298157342741646
FarmB_B_00005,corn,FarmB_Field2,67.35091015139321,26.493215112692983,176.59590837320744,209.36152845413798,4.448463174060992,37.38492768652276,94.3285887405952,2025-03-13,5.503121274264635,79.59969217007011,7.505702061919056,B,14.865094937485791,12.13972754038492,Freezing,Cardboard,171.08536347283217,6.282194043707487,93.79113770712281,Train,1457.5088225678917,40.060206216435404,42.7856793875102,0,14.080358041373339,559.049704882475,454.5746573889265,0.7756315706558631,14.373905530391662,4.929894956621499,89.82724890440846,7.664182658047023,Organic,82.49815862391655,25.478097022794643,13.198239593741912
FarmB_B_00006,wheat,FarmB_Field3,65.80795952422102,20.638088091101707,19.154202655723516,197.75993825528596,5.809101033266367,60.091728704390874,84.79343149362059,2025-08-13,3.7057413656899865,78.78316411777305,17.911610062935964,B,9.969290605421996,5.727956423504209,Canning,Plastic,232.73402025456338,5.784048183804062,94.37573389177278,Truck,902.352921788765,45.33012062435161,2.921181193457844,0,12.478194424725658,2549.399296391384,472.1552455235802,1.1621494904090581,9.245340094964725,2.6179045411425106,93.07403875560341,6.515281517100582,Organic,83.27203574396441,58.332692118435446,44.00742342334859
FarmB_B_00007,lettuce,FarmB_Field1,41.8256288956763,25.73837315361721,151.6873340547241,258.10186804637976,6.990307272034943,20.263378005073594,81.31289522202205,2025-01-29,3.8155291329067236,76.12103387006847,7.256095206127762,C,24.467404902951667,1.130001387417373,Fresh,Aluminum,492.0185561918027,3.2421472172757535,93.24708204805289,Air,849.3574059934165,36.35716736782609,51.26833064822603,0,1.9172915552886605,977.1954648954438,401.27671999759156,1.2537979760027722,10.277268931084858,4.627917141671924,86.50411058285417,7.887700087955381,Organic,91.03300817073324,26.23594874169995,48.608956282285966
FarmB_B_00008,rice,FarmB_Field2,66.2567500977589,32.01116072736134,173.90533800384515,255.6764237616573,6.778461038286205,34.506153913428186,90.17181740042273,2025-08-21,7.649642587675219,72.89057156704285,17.152425741004745,B,25.898087801700115,1.7035917503742097,Fresh,Glass,354.8540114034487,4.040167693387813,88.08791111778527,Ship,348.0535027815558,26.74474326237967,2.3556051104399027,0,3.3298011070198275,2660.9419919690563,235.60898681677992,0.8145976255233328,7.194101355561734,2.503414183674946,95.57649148067681,7.509584960226242,Packaging,92.9429130827115,54.99896135464448,69.72892270678463
FarmB_B_00009,lettuce,FarmB_Field3,55.580119194115184,15.777623958314663,100.15266412931065,229.44644184771016,5.061191469442049,63.59267298950992,83.48002058529028,2025-10-29,5.493849368719262,84.46629948291097,16.205381059237993,B,20.589091922899044,6.918717242267711,Canning,Plastic,285.9715750248797,5.656927506029688,83.75933433146338,Air,96.66233452407072,29.399323727514922,21.03235055988192,0,1.1538179710726348,6230.764956513417,49.113713152793004,1.3414468009003855,5.110369961300254,3.714889472376069,98.42178102549866,6.759008802381061,Mixed,80.93501416115396,68.86056815186603,65.00475682551912
FarmB_B_00010,lettuce,FarmB_Field1,66.92422736027169,31.236345369635476,34.03262568823695,292.3268566262618,5.034399289774942,59.72163760369698,86.62583685555856,2025-11-26,4.266896164947822,85.39256213159048,13.688214192398792,B,26.997472464181193,18.647780562212738,Freezing,Aluminum,167.44098980806376,5.184857822312049,88.43926622950057,Train,612.0513592256814,39.645236451416665,22.33044430209937,0,7.868738078077771,4964.276195393474,398.9252987845584,0.612215270898612,12.378392243070131,1.8492815241235978,89.56913871830923,6.510191321285597,Organic,94.96560349413525,45.94887971210839,84.33000474102835
FarmB_B_00011,corn,FarmB_Field2,40.51306333249255,29.844329708187942,181.20988549464568,247.72307052298896,6.735898669694901,20.807322244562915,90.04298407239843,2025-11-30,2.878557419201203,82.49350752957288,16.28895151873577,A,6.599337088960636,2.975881544253241,Freezing,Plastic,117.48078842148477,6.4086607038874135,91.48392391553426,Air,51.856029411271436,32.91010254642373,50.56139301065602,1,1.446895344961327,2173.3016289766088,222.89895968074507,0.9537866252471171,8.10073771360379,1.7464589870710396,94.16164673128421,6.755968514991842,Organic,88.43517415923117,19.25703411307618,86.94725461062559
FarmB_B_00012,wheat,FarmB_Field3,61.810671354413465,25.694522929100277,149.57869528138116,290.9597514209944,4.56235135391754,49.813644132955886,80.38594176686806,2025-09-03,7.485639932886566,72.4441876142234,11.249951553944646,A,27.50756718787353,8.309510170763552,Fresh,Plastic,225.04403573373594,4.701819373239985,94.04970006244021,Train,533.3125133310118,20.686381256132478,64.34727702217675,1,8.799990695188809,4802.883181311669,125.94947581944407,0.908245291802154,11.246342643563139,1.5562258240002202,86.10579439682081,7.163157788149747,Packaging,89.98903271900016,53.66455268519028,0.6427184454936063
